user_id,age,race_ethnicity,income_bracket,education_level,geography,insurance_type,owns_wearable,uses_wearable_for_health,shares_data_with_provider
U01364,39,white,upper_middle,some_college,suburban,private,True,True,True
U01365,50,black,lower_middle,bachelors,suburban,private,False,False,False
U01366,28,white,upper_middle,bachelors,suburban,private,True,False,False
U01367,64,white,lower_middle,less_than_hs,urban,uninsured,False,False,False
U01368,63,white,lower_middle,some_college,rural,medicaid,True,True,False
U01369,59,white,upper_middle,bachelors,rural,military_va,True,True,True
U01370,22,white,middle,bachelors,suburban,medicaid,True,False,False
U01371,57,black,low,less_than_hs,suburban,uninsured,False,False,False
U01372,51,hispanic_latino,high,graduate,suburban,private,True,True,True
U01373,20,white,low,high_school,suburban,uninsured,True,False,False
U01374,44,hispanic_latino,middle,high_school,rural,military_va,False,False,False
U01375,50,hispanic_latino,middle,high_school,urban,medicaid,True,True,False
U01376,53,white,middle,high_school,urban,private,False,False,False
U01377,47,black,upper_middle,some_college,suburban,private,False,False,False
U01378,49,white,low,high_school,urban,private,False,False,False
U01379,67,white,high,graduate,suburban,private,True,True,True
U01380,63,white,middle,high_school,suburban,medicare,True,False,False
U01381,18,white,high,graduate,urban,medicare,False,False,False
U01382,40,hispanic_latino,upper_middle,some_college,suburban,private,True,False,False
U01383,42,asian,high,bachelors,suburban,private,True,True,True
U01384,18,hispanic_latino,middle,graduate,rural,uninsured,False,False,False
U01385,46,white,middle,bachelors,suburban,private,False,False,False
U01386,63,white,middle,bachelors,urban,private,True,False,False
U01387,28,multiracial,upper_middle,bachelors,suburban,medicare,True,False,False
U01388,50,white,middle,high_school,suburban,uninsured,False,False,False
U01389,31,white,upper_middle,less_than_hs,suburban,private,False,False,False
U01390,34,white,low,high_school,suburban,medicaid,False,False,False
U01391,67,white,upper_middle,high_school,urban,private,True,True,False
U01392,36,white,lower_middle,high_school,suburban,private,True,False,False
U01393,51,white,high,bachelors,suburban,private,True,False,False
U01394,18,black,low,bachelors,urban,uninsured,True,False,False
U01395,72,white,low,bachelors,suburban,medicaid,False,False,False
U01396,54,white,upper_middle,graduate,rural,private,True,False,False
U01397,42,white,upper_middle,bachelors,suburban,private,True,True,False
U01398,53,white,upper_middle,some_college,urban,private,False,False,False
U01399,23,hispanic_latino,high,high_school,suburban,private,True,False,False
U01400,62,white,lower_middle,some_college,urban,private,True,False,False
U01401,40,black,upper_middle,bachelors,suburban,medicare,False,False,False
U01402,41,hispanic_latino,middle,some_college,suburban,private,True,True,True
U01403,37,white,middle,some_college,urban,medicare,False,False,False
U01404,36,hispanic_latino,middle,some_college,suburban,private,True,False,False
U01405,55,black,low,less_than_hs,rural,uninsured,False,False,False
U01406,48,white,middle,some_college,urban,military_va,False,False,False
U01407,54,white,upper_middle,bachelors,suburban,private,True,False,False
U01408,44,white,lower_middle,some_college,suburban,private,False,False,False
U01409,52,other,high,graduate,suburban,private,True,False,False
U01410,38,hispanic_latino,middle,some_college,urban,private,False,False,False
U01411,78,asian,low,some_college,urban,medicare,True,True,False
U01412,21,asian,middle,bachelors,urban,private,False,False,False
U01413,63,white,lower_middle,less_than_hs,suburban,uninsured,False,False,False
U01414,65,hispanic_latino,low,some_college,rural,private,False,False,False
U01415,32,white,upper_middle,bachelors,rural,private,True,True,True
U01416,78,hispanic_latino,low,high_school,urban,medicaid,False,False,False
U01417,59,white,low,less_than_hs,urban,medicaid,False,False,False
U01418,59,white,upper_middle,graduate,urban,private,True,True,True
U01419,45,hispanic_latino,low,bachelors,rural,uninsured,False,False,False
U01420,41,hispanic_latino,upper_middle,less_than_hs,urban,medicare,True,False,False
U01421,41,black,upper_middle,some_college,urban,private,True,False,False
U01422,50,white,low,less_than_hs,suburban,medicaid,False,False,False
U01423,66,white,middle,bachelors,suburban,medicaid,True,False,False
U01424,47,multiracial,low,high_school,urban,uninsured,False,False,False
U01425,31,white,middle,high_school,suburban,private,False,False,False
U01426,57,white,low,some_college,urban,medicaid,False,False,False
U01427,58,white,high,bachelors,urban,private,True,True,False
U01428,54,white,lower_middle,some_college,urban,private,True,False,False
U01429,56,white,upper_middle,bachelors,suburban,private,True,True,True
U01430,40,white,low,high_school,rural,private,False,False,False
U01431,31,hispanic_latino,lower_middle,some_college,suburban,private,False,False,False
U01432,31,asian,middle,some_college,suburban,uninsured,False,False,False
U01433,20,asian,middle,some_college,suburban,medicaid,False,False,False
U01434,48,white,high,graduate,suburban,medicare,False,False,False
U01435,43,white,low,high_school,rural,medicaid,False,False,False
U01436,38,black,low,bachelors,suburban,medicaid,True,True,False
U01437,18,hispanic_latino,lower_middle,some_college,rural,private,True,False,False
U01438,26,white,lower_middle,bachelors,suburban,medicaid,True,False,False
U01439,61,black,high,bachelors,suburban,private,True,True,True
U01440,35,hispanic_latino,high,graduate,urban,private,False,False,False
U01441,50,black,high,bachelors,suburban,uninsured,True,True,False
U01442,24,hispanic_latino,low,less_than_hs,suburban,uninsured,True,True,False
U01443,66,white,middle,high_school,rural,private,False,False,False
U01444,42,white,upper_middle,high_school,rural,medicare,False,False,False
U01445,49,black,lower_middle,graduate,suburban,private,True,False,False
U01446,79,white,middle,graduate,rural,private,False,False,False
U01447,67,hispanic_latino,lower_middle,bachelors,rural,private,False,False,False
U01448,40,black,middle,high_school,suburban,private,True,True,True
U01449,36,white,high,graduate,urban,private,True,True,False
U01450,40,hispanic_latino,lower_middle,bachelors,urban,medicare,False,False,False
U01451,52,hispanic_latino,high,bachelors,urban,private,True,True,False
U01452,43,hispanic_latino,lower_middle,some_college,urban,military_va,False,False,False
U01453,39,white,low,some_college,rural,medicaid,True,True,False
U01454,67,hispanic_latino,lower_middle,less_than_hs,urban,medicare,False,False,False
U01455,43,white,lower_middle,some_college,suburban,medicaid,False,False,False
U01456,79,white,middle,bachelors,suburban,private,True,True,False
U01457,46,white,low,less_than_hs,suburban,medicaid,False,False,False
U01458,71,black,middle,some_college,urban,medicare,True,False,False
U01459,50,hispanic_latino,high,bachelors,suburban,medicare,True,True,True
U01460,59,white,middle,bachelors,suburban,private,False,False,False
U01461,34,white,lower_middle,graduate,suburban,medicaid,True,True,False
U01462,32,hispanic_latino,middle,bachelors,urban,private,False,False,False
U01463,51,black,upper_middle,bachelors,suburban,medicaid,True,False,False
U01464,59,white,middle,bachelors,urban,private,False,False,False
U01465,45,asian,low,some_college,suburban,medicaid,False,False,False
U01466,25,black,middle,some_college,suburban,military_va,True,True,True
U01467,24,multiracial,middle,high_school,urban,medicare,False,False,False
U01468,23,multiracial,lower_middle,some_college,suburban,private,False,False,False
U01469,18,asian,low,some_college,urban,medicaid,True,False,False
U01470,46,hispanic_latino,high,bachelors,rural,private,False,False,False
U01471,61,black,lower_middle,bachelors,rural,military_va,False,False,False
U01472,44,white,lower_middle,some_college,suburban,medicare,True,True,True
U01473,18,white,low,high_school,urban,medicare,False,False,False
U01474,42,hispanic_latino,middle,less_than_hs,urban,medicare,False,False,False
U01475,42,white,middle,high_school,rural,private,False,False,False
U01476,76,hispanic_latino,lower_middle,high_school,suburban,private,False,False,False
U01477,23,white,middle,some_college,urban,uninsured,True,False,False
U01478,39,white,upper_middle,some_college,suburban,private,True,True,False
U01479,70,white,lower_middle,high_school,urban,uninsured,True,False,False
U01480,51,white,high,bachelors,suburban,private,True,False,False
U01481,53,white,lower_middle,bachelors,suburban,private,False,False,False
U01482,46,white,lower_middle,bachelors,urban,medicaid,True,False,False
U01483,49,hispanic_latino,high,bachelors,suburban,private,True,False,False
U01484,56,white,upper_middle,some_college,urban,private,True,True,False
U01485,32,white,lower_middle,less_than_hs,suburban,medicaid,False,False,False
U01486,58,white,upper_middle,high_school,suburban,private,True,True,False
U01487,24,white,middle,some_college,rural,private,True,False,False
U01488,49,white,middle,less_than_hs,suburban,medicaid,False,False,False
U01489,47,black,upper_middle,some_college,rural,private,False,False,False
U01490,35,hispanic_latino,upper_middle,graduate,suburban,private,True,False,False
U01491,44,white,lower_middle,some_college,rural,medicaid,False,False,False
U01492,35,black,middle,bachelors,urban,private,False,False,False
U01493,28,white,lower_middle,high_school,suburban,uninsured,True,False,False
U01494,39,white,low,high_school,urban,uninsured,False,False,False
U01495,28,hispanic_latino,high,graduate,rural,medicare,True,False,False
U01496,49,white,middle,some_college,rural,private,False,False,False
U01497,27,hispanic_latino,middle,bachelors,suburban,private,True,False,False
U01498,55,white,middle,graduate,suburban,uninsured,True,False,False
U01499,27,white,middle,some_college,suburban,private,True,False,False
U01500,36,white,lower_middle,high_school,urban,medicaid,False,False,False
U01501,35,white,high,bachelors,suburban,private,False,False,False
U01502,64,other,middle,high_school,suburban,private,True,False,False
U01503,49,white,upper_middle,high_school,suburban,private,True,True,True
U01504,41,hispanic_latino,middle,less_than_hs,urban,medicare,True,False,False
U01505,52,hispanic_latino,lower_middle,bachelors,rural,private,True,True,True
U01506,18,white,low,some_college,urban,uninsured,False,False,False
U01507,44,white,middle,some_college,suburban,medicare,True,True,True
U01508,74,white,low,less_than_hs,urban,private,False,False,False
U01509,46,white,upper_middle,bachelors,urban,private,False,False,False
U01510,46,hispanic_latino,high,graduate,urban,private,True,False,False
U01511,53,white,lower_middle,high_school,suburban,private,False,False,False
U01512,58,asian,lower_middle,high_school,suburban,military_va,False,False,False
U01513,18,black,middle,bachelors,suburban,medicaid,False,False,False
U01514,19,white,low,bachelors,suburban,medicaid,False,False,False
U01515,48,hispanic_latino,high,graduate,suburban,medicare,True,True,True
U01516,34,white,middle,some_college,urban,private,True,True,False
U01517,64,asian,low,less_than_hs,urban,medicaid,False,False,False
U01518,40,white,lower_middle,some_college,suburban,private,True,False,False
U01519,18,multiracial,high,bachelors,suburban,private,True,True,False
U01520,25,hispanic_latino,lower_middle,bachelors,suburban,medicare,False,False,False
U01521,18,hispanic_latino,middle,less_than_hs,urban,private,True,True,False
U01522,41,white,lower_middle,some_college,suburban,medicaid,True,False,False
U01523,42,hispanic_latino,lower_middle,bachelors,urban,medicare,False,False,False
U01524,38,white,high,graduate,suburban,private,False,False,False
U01525,61,hispanic_latino,low,some_college,urban,uninsured,False,False,False
U01526,62,white,low,bachelors,suburban,military_va,True,False,False
U01527,42,white,middle,high_school,suburban,private,False,False,False
U01528,18,white,upper_middle,bachelors,suburban,uninsured,True,False,False
U01529,54,white,lower_middle,less_than_hs,urban,uninsured,False,False,False
U01530,53,white,low,graduate,suburban,private,False,False,False
U01531,49,hispanic_latino,high,graduate,urban,private,True,True,False
U01532,59,white,upper_middle,high_school,suburban,private,False,False,False
U01533,27,hispanic_latino,upper_middle,less_than_hs,urban,private,False,False,False
U01534,75,white,upper_middle,bachelors,urban,private,True,True,True
U01535,30,hispanic_latino,upper_middle,some_college,suburban,private,True,True,True
U01536,56,hispanic_latino,middle,bachelors,urban,medicaid,True,False,False
U01537,19,white,lower_middle,high_school,urban,private,False,False,False
U01538,31,hispanic_latino,upper_middle,graduate,suburban,private,False,False,False
U01539,67,asian,upper_middle,bachelors,suburban,medicaid,True,True,False
U01540,41,hispanic_latino,high,bachelors,rural,military_va,False,False,False
U01541,57,white,middle,high_school,suburban,medicaid,True,False,False
U01542,48,white,lower_middle,graduate,suburban,private,False,False,False
U01543,43,hispanic_latino,middle,bachelors,suburban,private,False,False,False
U01544,65,white,middle,some_college,urban,private,False,False,False
U01545,41,hispanic_latino,middle,some_college,suburban,private,True,True,False
U01546,18,white,upper_middle,graduate,urban,private,True,True,True
U01547,32,hispanic_latino,middle,bachelors,rural,uninsured,False,False,False
U01548,53,white,low,some_college,suburban,medicaid,True,True,True
U01549,50,white,middle,bachelors,suburban,private,False,False,False
U01550,21,other,middle,graduate,suburban,private,True,False,False
U01551,34,hispanic_latino,high,bachelors,urban,private,True,False,False
U01552,36,hispanic_latino,middle,bachelors,suburban,private,False,False,False
U01553,39,asian,middle,some_college,suburban,medicaid,True,False,False
U01554,24,white,middle,bachelors,suburban,private,False,False,False
U01555,35,white,middle,graduate,suburban,uninsured,False,False,False
U01556,34,white,low,graduate,urban,private,True,True,False
U01557,56,white,high,bachelors,suburban,private,True,True,True
U01558,57,white,high,bachelors,suburban,military_va,True,True,False
U01559,42,asian,middle,graduate,urban,private,True,True,True
U01560,39,white,middle,graduate,rural,private,False,False,False
U01561,47,white,low,some_college,suburban,medicaid,True,False,False
U01562,32,white,middle,high_school,suburban,private,False,False,False
U01563,27,white,middle,some_college,rural,private,True,False,False
U01564,30,white,upper_middle,graduate,suburban,private,True,False,False
U01565,35,black,low,some_college,rural,private,False,False,False
U01566,27,white,upper_middle,graduate,suburban,private,True,False,False
U01567,47,black,lower_middle,some_college,suburban,private,False,False,False
U01568,55,hispanic_latino,upper_middle,bachelors,urban,medicare,False,False,False
U01569,21,black,middle,some_college,urban,uninsured,False,False,False
U01570,45,black,lower_middle,bachelors,suburban,private,True,True,False
U01571,41,white,middle,some_college,urban,private,True,True,True
U01572,50,white,upper_middle,bachelors,urban,private,False,False,False
U01573,44,white,upper_middle,bachelors,suburban,private,True,False,False
U01574,23,multiracial,low,some_college,suburban,medicare,False,False,False
U01575,26,black,middle,some_college,urban,medicaid,False,False,False
U01576,45,white,middle,bachelors,suburban,private,False,False,False
U01577,60,white,middle,high_school,rural,private,False,False,False
U01578,18,hispanic_latino,middle,high_school,suburban,medicare,False,False,False
U01579,50,black,low,high_school,suburban,uninsured,True,True,False
U01580,62,white,middle,high_school,suburban,private,False,False,False
U01581,42,hispanic_latino,upper_middle,graduate,urban,private,False,False,False
U01582,53,black,upper_middle,graduate,suburban,military_va,True,True,False
U01583,34,black,low,less_than_hs,rural,medicaid,False,False,False
U01584,43,white,lower_middle,bachelors,suburban,medicaid,False,False,False
U01585,20,white,middle,some_college,suburban,medicare,True,False,False
U01586,18,multiracial,lower_middle,some_college,rural,medicaid,False,False,False
U01587,59,black,middle,graduate,urban,private,False,False,False
U01588,30,white,low,high_school,suburban,private,True,True,True
U01589,38,black,low,less_than_hs,suburban,medicaid,False,False,False
U01590,24,white,upper_middle,less_than_hs,urban,private,True,False,False
U01591,23,hispanic_latino,lower_middle,some_college,suburban,uninsured,True,False,False
U01592,42,white,upper_middle,graduate,suburban,private,True,True,False
U01593,34,hispanic_latino,low,high_school,suburban,uninsured,False,False,False
U01594,50,white,middle,some_college,urban,military_va,True,True,False
U01595,51,white,middle,less_than_hs,suburban,medicaid,True,False,False
U01596,49,white,upper_middle,graduate,urban,private,False,False,False
U01597,48,hispanic_latino,upper_middle,some_college,rural,private,True,True,False
U01598,68,white,lower_middle,some_college,urban,medicaid,True,True,False
U01599,28,white,middle,bachelors,rural,medicare,True,True,False
U01600,44,hispanic_latino,lower_middle,high_school,suburban,private,False,False,False
U01601,61,white,middle,high_school,suburban,medicare,False,False,False
U01602,63,white,low,high_school,suburban,medicaid,False,False,False
U01603,23,white,middle,some_college,urban,private,True,True,True
U01604,40,hispanic_latino,lower_middle,some_college,suburban,uninsured,False,False,False
U01605,65,white,high,graduate,rural,private,False,False,False
U01606,52,white,middle,high_school,suburban,private,True,False,False
U01607,47,white,upper_middle,bachelors,urban,private,True,True,True
U01608,41,white,middle,less_than_hs,suburban,medicare,True,True,True
U01609,39,white,lower_middle,high_school,rural,private,True,True,False
U01610,49,white,lower_middle,bachelors,suburban,medicaid,True,True,False
U01611,41,white,high,graduate,suburban,private,False,False,False
U01612,44,white,upper_middle,graduate,urban,private,True,True,False
U01613,46,hispanic_latino,low,less_than_hs,rural,private,False,False,False
U01614,34,white,upper_middle,bachelors,suburban,military_va,True,True,True
U01615,52,white,middle,some_college,suburban,medicaid,False,False,False
U01616,85,asian,low,graduate,suburban,medicaid,False,False,False
U01617,18,hispanic_latino,middle,bachelors,urban,private,False,False,False
U01618,49,black,low,bachelors,rural,medicaid,False,False,False
U01619,33,white,lower_middle,high_school,urban,medicaid,False,False,False
U01620,53,white,upper_middle,bachelors,suburban,private,True,True,False
U01621,45,white,lower_middle,bachelors,rural,medicaid,False,False,False
U01622,56,white,high,bachelors,rural,medicare,False,False,False
U01623,62,white,upper_middle,bachelors,rural,private,False,False,False
U01624,47,white,upper_middle,bachelors,rural,private,False,False,False
U01625,61,white,middle,graduate,urban,private,False,False,False
U01626,18,black,upper_middle,some_college,rural,private,False,False,False
U01627,68,white,lower_middle,bachelors,rural,medicaid,True,False,False
U01628,50,white,middle,some_college,suburban,medicaid,True,False,False
U01629,61,hispanic_latino,middle,some_college,suburban,private,False,False,False
U01630,26,hispanic_latino,high,bachelors,urban,private,False,False,False
U01631,32,white,lower_middle,high_school,suburban,private,False,False,False
U01632,47,white,middle,graduate,suburban,military_va,True,True,False
U01633,44,white,upper_middle,graduate,suburban,private,True,False,False
U01634,49,white,middle,graduate,suburban,private,True,True,True
U01635,61,hispanic_latino,upper_middle,graduate,suburban,private,True,True,False
U01636,18,white,lower_middle,some_college,urban,medicare,True,True,True
U01637,59,white,lower_middle,some_college,rural,uninsured,True,True,False
U01638,45,white,middle,bachelors,urban,military_va,False,False,False
U01639,41,white,middle,less_than_hs,urban,uninsured,True,False,False
U01640,22,white,low,some_college,urban,uninsured,True,True,False
U01641,52,white,low,high_school,rural,medicare,False,False,False
U01642,18,asian,lower_middle,some_college,rural,private,True,False,False
U01643,54,black,upper_middle,bachelors,urban,private,True,True,False
U01644,22,white,high,bachelors,urban,private,True,True,True
U01645,45,white,middle,less_than_hs,suburban,private,True,True,True
U01646,43,black,low,high_school,urban,uninsured,False,False,False
U01647,62,white,middle,some_college,suburban,private,True,True,False
U01648,42,white,high,bachelors,urban,private,True,True,False
U01649,34,hispanic_latino,upper_middle,some_college,suburban,private,True,True,True
U01650,37,white,lower_middle,some_college,suburban,uninsured,True,False,False
U01651,64,white,low,high_school,suburban,uninsured,True,True,False
U01652,53,white,high,graduate,suburban,private,True,True,False
U01653,39,white,high,some_college,urban,private,True,False,False
U01654,41,white,low,high_school,urban,uninsured,True,False,False
U01655,21,hispanic_latino,upper_middle,some_college,urban,private,False,False,False
U01656,50,white,low,high_school,urban,uninsured,False,False,False
U01657,18,white,low,high_school,rural,medicare,True,False,False
U01658,56,black,upper_middle,bachelors,urban,private,True,True,False
U01659,46,white,middle,some_college,urban,private,True,False,False
U01660,80,white,middle,some_college,urban,private,False,False,False
U01661,28,white,high,bachelors,suburban,private,True,False,False
U01662,43,black,upper_middle,bachelors,rural,private,True,True,False
U01663,71,white,low,high_school,suburban,medicaid,False,False,False
U01664,62,hispanic_latino,middle,bachelors,suburban,medicare,True,True,True
U01665,34,hispanic_latino,upper_middle,bachelors,suburban,private,True,False,False
U01666,48,hispanic_latino,middle,bachelors,suburban,private,False,False,False
U01667,45,other,high,bachelors,rural,private,False,False,False
U01668,49,hispanic_latino,upper_middle,some_college,suburban,private,True,True,False
U01669,34,hispanic_latino,low,high_school,urban,uninsured,False,False,False
U01670,43,hispanic_latino,lower_middle,less_than_hs,suburban,uninsured,True,False,False
U01671,21,hispanic_latino,upper_middle,bachelors,urban,private,True,True,False
U01672,47,hispanic_latino,high,graduate,urban,private,True,True,False
U01673,51,asian,low,some_college,rural,medicaid,False,False,False
U01674,41,white,low,high_school,urban,military_va,True,False,False
U01675,20,black,upper_middle,some_college,suburban,private,True,False,False
U01676,59,white,low,bachelors,rural,medicaid,False,False,False
U01677,50,hispanic_latino,low,less_than_hs,suburban,medicaid,False,False,False
U01678,34,white,high,bachelors,suburban,private,True,False,False
U01679,40,hispanic_latino,upper_middle,graduate,suburban,private,False,False,False
U01680,22,hispanic_latino,high,bachelors,suburban,private,False,False,False
U01681,29,multiracial,middle,high_school,urban,private,True,False,False
U01682,36,white,lower_middle,high_school,urban,medicaid,False,False,False
U01683,63,black,high,graduate,suburban,private,True,False,False
U01684,35,hispanic_latino,lower_middle,high_school,rural,private,False,False,False
U01685,54,asian,lower_middle,some_college,urban,uninsured,False,False,False
U01686,36,asian,high,bachelors,suburban,private,True,True,False
U01687,48,white,upper_middle,some_college,rural,military_va,True,False,False
U01688,42,white,high,bachelors,urban,private,True,True,True
U01689,58,white,low,some_college,urban,uninsured,False,False,False
U01690,36,multiracial,high,bachelors,suburban,medicare,False,False,False
U01691,21,white,middle,bachelors,urban,uninsured,True,True,False
U01692,24,hispanic_latino,middle,some_college,urban,medicaid,True,False,False
U01693,37,hispanic_latino,high,some_college,suburban,private,False,False,False
U01694,26,white,lower_middle,some_college,suburban,medicaid,False,False,False
U01695,51,white,upper_middle,bachelors,suburban,private,True,True,True
U01696,38,white,upper_middle,bachelors,suburban,private,True,False,False
U01697,80,hispanic_latino,upper_middle,graduate,suburban,military_va,False,False,False
U01698,18,white,high,graduate,suburban,private,True,True,False
U01699,48,white,upper_middle,graduate,suburban,private,True,True,True
U01700,28,hispanic_latino,low,high_school,suburban,uninsured,False,False,False
U01701,37,white,lower_middle,some_college,suburban,private,False,False,False
U01702,47,hispanic_latino,high,graduate,rural,private,True,True,True
U01703,18,white,high,bachelors,rural,private,True,False,False
U01704,48,white,high,graduate,urban,private,True,False,False
U01705,73,white,low,bachelors,rural,uninsured,False,False,False
U01706,38,white,middle,some_college,rural,private,False,False,False
U01707,48,white,upper_middle,graduate,suburban,private,False,False,False
U01708,60,hispanic_latino,upper_middle,graduate,urban,private,True,True,True
U01709,42,white,low,high_school,suburban,medicaid,False,False,False
U01710,36,white,middle,graduate,suburban,medicare,False,False,False
U01711,18,white,low,less_than_hs,suburban,military_va,False,False,False
U01712,54,white,middle,less_than_hs,suburban,private,True,True,True
U01713,43,asian,lower_middle,high_school,urban,private,True,True,True
U01714,29,white,low,high_school,urban,medicaid,False,False,False
U01715,46,multiracial,low,high_school,rural,medicaid,False,False,False
U01716,36,white,high,graduate,urban,private,True,True,False
U01717,37,white,upper_middle,some_college,suburban,private,True,False,False
U01718,54,white,high,bachelors,urban,private,True,False,False
U01719,24,white,middle,bachelors,suburban,military_va,False,False,False
U01720,60,hispanic_latino,middle,less_than_hs,suburban,private,False,False,False
U01721,24,white,lower_middle,some_college,urban,medicaid,False,False,False
U01722,35,white,middle,some_college,suburban,medicaid,True,True,False
U01723,73,black,lower_middle,graduate,suburban,private,False,False,False
U01724,61,black,upper_middle,bachelors,urban,private,True,True,False
U01725,46,asian,upper_middle,high_school,suburban,private,False,False,False
U01726,30,multiracial,high,some_college,suburban,private,True,False,False
U01727,37,black,lower_middle,less_than_hs,suburban,private,False,False,False
U01728,46,hispanic_latino,middle,graduate,suburban,medicare,False,False,False
U01729,45,hispanic_latino,lower_middle,some_college,suburban,private,False,False,False
U01730,43,white,low,high_school,urban,private,False,False,False
U01731,44,black,upper_middle,some_college,urban,private,True,True,False
U01732,41,white,middle,graduate,suburban,private,False,False,False
U01733,23,hispanic_latino,upper_middle,some_college,suburban,private,True,False,False
U01734,37,multiracial,low,some_college,suburban,uninsured,False,False,False
U01735,58,white,high,graduate,urban,private,True,True,True
U01736,24,hispanic_latino,high,bachelors,suburban,private,False,False,False
U01737,42,asian,middle,some_college,suburban,medicare,False,False,False
U01738,32,white,high,bachelors,urban,private,True,True,False
U01739,46,white,lower_middle,high_school,suburban,medicaid,False,False,False
U01740,39,asian,upper_middle,graduate,suburban,private,True,True,True
U01741,67,multiracial,high,graduate,urban,private,True,True,True
U01742,52,white,upper_middle,graduate,suburban,private,True,False,False
U01743,25,white,upper_middle,bachelors,urban,medicare,True,True,True
U01744,55,black,middle,high_school,rural,private,False,False,False
U01745,33,white,upper_middle,bachelors,urban,private,True,False,False
U01746,36,white,upper_middle,bachelors,urban,private,False,False,False
U01747,49,white,low,less_than_hs,urban,medicaid,False,False,False
U01748,37,white,low,high_school,urban,medicare,False,False,False
U01749,58,white,upper_middle,bachelors,urban,private,True,True,True
U01750,33,black,middle,bachelors,suburban,medicaid,False,False,False
U01751,35,black,middle,high_school,urban,private,True,False,False
U01752,35,hispanic_latino,high,graduate,urban,private,True,False,False
U01753,36,white,upper_middle,bachelors,urban,private,True,True,False
U01754,61,white,middle,some_college,suburban,private,False,False,False
U01755,54,white,middle,high_school,urban,medicaid,True,True,True
U01756,70,white,middle,bachelors,suburban,private,False,False,False
U01757,79,white,upper_middle,bachelors,suburban,private,True,True,True
U01758,29,white,middle,some_college,suburban,medicaid,False,False,False
U01759,46,white,middle,high_school,urban,medicare,False,False,False
U01760,27,white,upper_middle,bachelors,rural,private,True,False,False
U01761,33,black,upper_middle,graduate,suburban,private,True,True,False
U01762,35,black,upper_middle,some_college,urban,private,True,False,False
U01763,29,asian,low,bachelors,suburban,medicare,False,False,False
U01764,29,hispanic_latino,upper_middle,high_school,suburban,medicaid,False,False,False
U01765,42,white,middle,high_school,suburban,military_va,True,False,False
U01766,26,white,low,high_school,suburban,medicaid,False,False,False
U01767,57,white,upper_middle,bachelors,suburban,military_va,False,False,False
U01768,31,white,upper_middle,some_college,urban,military_va,True,True,True
U01769,85,white,middle,some_college,rural,private,False,False,False
U01770,38,white,upper_middle,some_college,urban,medicare,False,False,False
U01771,46,white,lower_middle,some_college,urban,medicaid,False,False,False
U01772,25,white,lower_middle,some_college,urban,private,False,False,False
U01773,70,black,lower_middle,graduate,suburban,private,False,False,False
U01774,61,hispanic_latino,middle,some_college,rural,private,False,False,False
U01775,49,hispanic_latino,upper_middle,bachelors,suburban,medicare,False,False,False
U01776,24,black,upper_middle,bachelors,rural,private,False,False,False
U01777,48,white,upper_middle,some_college,suburban,medicare,True,True,False
U01778,28,white,lower_middle,high_school,suburban,medicaid,False,False,False
U01779,66,hispanic_latino,lower_middle,graduate,suburban,medicaid,True,True,False
U01780,57,white,lower_middle,high_school,urban,private,False,False,False
U01781,46,white,upper_middle,graduate,rural,private,True,False,False
U01782,18,white,lower_middle,high_school,suburban,private,False,False,False
U01783,30,asian,middle,bachelors,suburban,private,True,True,False
U01784,55,black,upper_middle,some_college,suburban,private,True,False,False
U01785,63,white,upper_middle,graduate,suburban,private,True,True,False
U01786,61,black,lower_middle,some_college,urban,private,True,True,True
U01787,21,white,lower_middle,less_than_hs,suburban,medicaid,False,False,False
U01788,49,white,upper_middle,bachelors,suburban,private,False,False,False
U01789,60,white,middle,bachelors,rural,private,False,False,False
U01790,20,white,low,high_school,urban,uninsured,False,False,False
U01791,44,black,high,bachelors,urban,private,False,False,False
U01792,49,white,middle,bachelors,suburban,military_va,True,True,False
U01793,40,hispanic_latino,middle,bachelors,rural,medicare,False,False,False
U01794,18,white,lower_middle,high_school,rural,private,False,False,False
U01795,40,black,middle,graduate,suburban,uninsured,True,False,False
U01796,40,black,middle,some_college,urban,uninsured,False,False,False
U01797,42,black,lower_middle,less_than_hs,urban,medicaid,False,False,False
U01798,36,black,middle,bachelors,suburban,private,False,False,False
U01799,38,asian,middle,high_school,urban,private,False,False,False
U01800,44,white,high,bachelors,suburban,private,True,True,True
U01801,51,hispanic_latino,high,bachelors,rural,private,False,False,False
U01802,40,black,lower_middle,high_school,suburban,medicaid,True,False,False
U01803,38,white,low,less_than_hs,suburban,medicare,False,False,False
U01804,46,white,upper_middle,bachelors,urban,private,True,False,False
U01805,18,white,high,bachelors,urban,private,True,False,False
U01806,52,white,high,graduate,suburban,private,True,True,True
U01807,44,white,low,high_school,suburban,medicaid,False,False,False
U01808,45,white,lower_middle,some_college,urban,uninsured,True,False,False
U01809,59,black,low,high_school,urban,medicare,True,True,False
U01810,18,white,upper_middle,graduate,urban,private,True,True,False
U01811,18,hispanic_latino,middle,high_school,suburban,private,False,False,False
U01812,49,white,middle,high_school,suburban,private,True,False,False
U01813,44,black,middle,bachelors,suburban,medicare,False,False,False
U01814,47,white,lower_middle,bachelors,suburban,medicaid,False,False,False
U01815,38,white,middle,bachelors,urban,military_va,True,False,False
U01816,54,white,low,less_than_hs,suburban,military_va,False,False,False
U01817,58,black,upper_middle,some_college,urban,medicare,True,True,True
U01818,52,white,upper_middle,bachelors,rural,medicare,True,False,False
